videoid,auto,sub,nsub,categories,duration,view_count,upload_date,channel_id,uploader_id,language
gJw_0zuSgyc,False,True,1,News & Politics,53,436,20230512,UC8mXwvdEjZXdcOxcavxjrRg,@japanminseinews,
gk2yDmc0duc,False,True,1,Entertainment,233,1337,20231026,UC2lKPPSe7QVZoActPAgEdUA,@TTCOOLTime,
gkbAgrW0d_o,False,True,1,Entertainment,487,1230,20201227,UCch71uM1HNf-aGQE2_EhuEw,@user-fs8wn6wf5k,
GKbYBUocb9c,False,True,1,People & Blogs,141,3725,20230430,UCY2Slt-fJa2Mux0m0xEMf2Q,@World_Travel_With_ME,
GK_cqCiSn2k,False,True,1,Education,690,215640,20230515,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
gKe3v7IY-n0,False,True,1,People & Blogs,771,546,20221120,UCXPObZyhw8Yh-xkTMf3-rKg,@Una-Invest,
gKeTcis4sQM,False,True,1,Entertainment,620,3,20230811,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gkJqq4JV8yM,False,True,1,Entertainment,380,75,20200705,UCch71uM1HNf-aGQE2_EhuEw,@user-fs8wn6wf5k,
GKKx-W4SEm8,False,True,1,Science & Technology,198,28,20230928,UCC_YfHG2s4JG6vkBxp37FqA,@KnownLifeTV,
gKL5V4Qx8VA,False,True,1,Education,439,25619,20211017,UC33rm0SwW-AFagohCo6-nMA,@dy133,
gKMcOcPijAY,False,True,1,Science & Technology,707,292,20210511,UCmGYAzkVsGAadPKl1ADddbg,@richcae,
GKpJmVP6cPE,False,True,1,Entertainment,707,22,20230804,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gktwu__MdpA,False,True,1,Entertainment,507,19,20230316,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gKuRdQmPpxc,False,True,1,People & Blogs,249,158,20221213,UCu5_gUouOSGxsAXVUvc1DZg,@SHUXIELENGZHISHI,
gKXwC8s4Bvk,False,True,1,Howto & Style,60,222,20220114,UCVPAWHP3bQygO_VPegNyA0g,@user-un3jh8gl9i,
gkYoasqSABw,False,True,1,Music,182,11168,20210415,UC9VYgjj3OpLfN-eSB3ICNPQ,@user-jjhg1126,
GkYu7MSMLZw,False,True,1,Entertainment,630,1608,20211001,UCxRbMif3HZyBjxgWEvKzhwg,@user-eg1lr1ec3p,
gKyXkQ5Dy8w,False,True,1,People & Blogs,1898,97,20210506,UCjwW5c6xeKomRB5TXNrpZ8g,@samlin3752,
gkZNl_QidWE,False,True,1,Entertainment,1467,1669,20220426,UCkoVnTbzftGdIu7q_i5KCyw,@ghosttale,
GlexouCBhH0,False,True,1,Education,667,26096,20230922,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
GlfD1z5idQs,False,True,1,Entertainment,536,14,20230505,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GlgX8IeFkfM,False,True,1,Entertainment,344,448,20200814,UCzgpmVvx1IVg12TAJPiWQnQ,@ibrogucci,
GliadJ8pOHE,False,True,1,Entertainment,353,3,20220511,UCme8GSlkeWGYDXk1A7yp2YA,@user-zo2dm8gd8q,
GlJjFk58Qhs,False,True,1,People & Blogs,611,347,20210817,UCiVNvdjA7z9EI6NKNN6u-PQ,@moontor1,
GLOL1nrd2gY,False,True,1,Entertainment,723,5,20230728,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GLoxY1NabPU,False,True,1,Entertainment,853,4,20230617,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
glQ6x9SlKMQ,False,True,1,Gaming,971,40,20230206,UCNV6tlF6gHm1weSrn5Ho87w,@user-wh8op2zk3i,
glqkRzYKKQ4,False,True,1,People & Blogs,888,125,20231004,UCOHc0W-o74XM-hfuUAZAZuw,@CATBTC,
_glqQwKn-KY,False,True,1,Entertainment,1070,5,20230506,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Glws0kJpxzk,False,True,1,People & Blogs,235,61,20220313,UCp-bdt2_dtvVvkHaM97_R_g,@curry1223,
Glwu9-1tGu4,False,True,1,Science & Technology,237,12,20220419,UCUdBu6OM6aQhxNF99uEtaqA,@pusrcom,
gM0ZyQ8h560,False,True,1,People & Blogs,588,2191,20210416,UCncD8I8sY4WA7v1EFlDUFgg,@djljonathanlim,
gm4nktBMfZw,False,True,1,Music,184,548,20220903,UCc3WCMkrLTpVS3y_-ZStxZA,@Derole0306,
GmafBNjXCwc,False,True,1,People & Blogs,579,388,20230310,UC8w1tDtNbxgMraZbjLkJg8Q,@thrash1213,
GmaJClFU-g0,False,True,1,News & Politics,582,9783,20210625,UCncD8I8sY4WA7v1EFlDUFgg,@djljonathanlim,
gmbrlpegjzw,False,True,1,News & Politics,392,494,20210723,UCeHt3PppXzbXZyvEy3uUl7w,@scott880514,
GMfs0EgnQ5M,False,True,1,Entertainment,762,28,20230808,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GMiKEkrOHyw,False,True,1,Howto & Style,1440,1055,20230720,UCFF8C21URBVHxUloXbeV_9Q,@user-hb7ff4ht1g,
gmkFomkHXWM,False,True,1,Music,1729,169,20210930,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
GmLbZlDWqTE,False,True,1,People & Blogs,125,1742,20210312,UCP4r877q-nulwG5MleQdsPg,@EpicSuccessSoul,
G_MljEvFrOY,False,True,1,Education,13681,5415,20230920,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
gmnHjc1oXFo,False,True,1,Entertainment,1159,44,20230609,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GMnYJ5w2YDY,False,True,1,Entertainment,59,118,20230727,UCIN23Qzen8sHb8h1tMqAxNg,@LingChenStar,
gMo8-SkQyOQ,False,True,1,Science & Technology,175,9,20231116,UCC_YfHG2s4JG6vkBxp37FqA,@KnownLifeTV,
gMR0ZzBWN3Y,False,True,1,People & Blogs,1038,48338,20200909,UC93Gp4PWv7A53p33BEYOBrA,@BeckieAnalysis,
GmUmbtHehEU,False,True,1,News & Politics,884,959,20220722,UC4-BearChfrQYRiXgXmp44Q,@JFT,
GmXS6AvlBxc,False,True,1,Science & Technology,401,63,20230525,UChQhkBSLE0NAsk1we56bgEw,@Wealth_acceleration,
gMzJ9smDheU,False,True,1,Entertainment,676,5629,20220710,UC0A6mt3rWgCHfJPcpFv6aWw,@qsdg999,
GNA8kZ-4ybs,False,True,1,Education,797,71,20220521,UC9D2cr2mpdOBOLN0TVt96Kw,@jiesetingshu,
gnbbXxwT_80,False,True,1,Education,203,142,20221226,UCgzL6Ym5tIUP8N6WREhVwPA,@sawwanchan4601,
gncMotsvtc0,False,True,1,Education,665,238,20221005,UCV-6GemMqmBveesCW1YlONw,@user-df3lj5mo5p,
gNDidsBakMc,False,True,1,Howto & Style,229,19223,20210628,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
gnfe6e7i3S8,False,True,1,Music,126,939,20170928,UC7TKG7mCrJ95zOhWX2nZPgw,@hongyongmusic,
gnfeX_wBSEg,False,True,1,Entertainment,807,468,20230606,UCacyakjban9sVbNKM8ytwag,@ecgc9041nyc,
GNhqQlm2e20,False,True,1,People & Blogs,80,589,20230312,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
GNjVYAKL6N4,False,True,1,Education,6742,1231758,20221228,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
gNliXklm1TU,False,True,1,Entertainment,129,79,20230308,UC7kcu1Pde7jjKga8suVqKoQ,@CP-pk3gb,
g_NmLjhdZzY,False,True,1,Gaming,675,103842,20230324,UCBbIreHcc1qQppS-rPVUPoA,@DinoBrothersStudio,
GnqRnf3grUs,False,True,1,Gaming,259,7831,20220906,UC5owKaSXZ3YZIfCBfqj_HOQ,@asmoon01,
GNrnqxRmrus,False,True,1,News & Politics,863,607,20220911,UCfVywfxZLN1NFGjt9BeT9xQ,@30_years,
GNsXxzSIxJs,False,True,1,People & Blogs,562,1652,20200915,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
_gNW-IwHFEw,False,True,1,Science & Technology,823,515,20231117,UCsTK2rxf2AUgH73A5aHkfJg,@CryptoGGKing,
GO0xx59BIuk,False,True,1,Entertainment,733,27,20230707,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GO42KY2cSd8,False,True,1,Travel & Events,210,96,20221011,UCbXn7RDaXAouG_fdqlj2EMA,@Han-767,
go6GM77d4fU,False,True,1,News & Politics,151,1138,20210910,UCw2AVid5qvKJxg1auni6DKw,@westcacanada,
GodBLxnfJeA,False,True,1,News & Politics,440,131,20210907,UCx9-VPEUn0sUfpf2BEofvug,@BurnAfterReadingBAR,
GOdEvFj91Jk,False,True,1,News & Politics,121,9115,20210806,UCb3TZ4SD_Ys3j4z0-8o6auA,@bbcnewschinese,
goeUCGY-ouI,False,True,1,News & Politics,536,8117,20210622,UCncD8I8sY4WA7v1EFlDUFgg,@djljonathanlim,
Go_eyLUPvwk,False,True,1,Music,257,120,20210818,UCXzaYHOZROq-Hco6F8ZdO4g,@m-lyrics,
GogaeVv-XHg,False,True,1,News & Politics,2747,33947,20220305,UCUqUtr0w-K8W4AfpbHiYSaQ,@8worldSG,
gOIItkTXglE,False,True,1,People & Blogs,279,565,20221101,UCJ6Uu9fz60n6WaMoOuARnlA,@nanatraveling,
GOoK2Wpy36s,False,True,1,People & Blogs,1000,309,20221229,UClacb_1996lP8E64GI6hZdQ,@user-ih5si2th9p,
GopHIBRO7CI,False,True,1,People & Blogs,232,510,20210212,UC2CrI4tbNO8fxG4rzIIEgSw,@AnchansFunWorld,
goqy9wbQK2g,False,True,1,People & Blogs,30,95,20230319,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
gou_YLDT7UU,False,True,1,Education,2701,3699,20230812,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
Gp3OFbEj4hw,False,True,1,Entertainment,905,13,20230506,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gpD4V91qFes,False,True,1,Entertainment,549,9,20230629,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gPd7QioqJ8Y,False,True,1,Howto & Style,238,10167,20220113,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
gpEbfqelGYk,False,True,1,People & Blogs,785,10198,20230318,UCXDMyWxMXRC7dVxoCDXmOTw,@thought.pandora,
gPhA19BsGJE,False,True,1,Autos & Vehicles,416,9833,20220112,UCtMNjtRzZN46MjoAzkoa7Pg,@artist8382,
gPkdAFX_55c,False,True,1,People & Blogs,364,3121,20211028,UCJ6sHmGUHwsOVXoNKEJVfVg,@kimlanlim1948,
GpKu3b9dwvw,False,True,1,Education,659,99275,20220325,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
GplBCgJnNEc,False,True,1,Entertainment,457,10,20230509,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gpNuGQkHmdI,False,True,1,People & Blogs,711,15677,20220707,UCpPswAyGzdRwWmiW5oTNnvA,@BIGDONGDONG,
Gpp96w5EQ4Y,False,True,1,Travel & Events,343,48,20221010,UC_une4DOLsR7E7_TDNVuEMw,@thismaywork,
gPsHkOCC0eU,False,True,1,Education,638,8989,20200110,UCPzBSc2VRXU9bbRrEaVXsqw,@niuchaoread,
GPT19s-wqI8,False,True,1,Howto & Style,260,731,20231017,UCKZLkZkTARVClPZOTMJ14ng,@alansng,
gPtSqvxBQdI,False,True,1,Entertainment,351,146,20190221,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
GPuvXzyPl6w,False,True,1,People & Blogs,1286,1471,20200913,UCTmbiM39LRx6BvygXZF3B3w,@weiweiwriting,
gpw7YXpYu2s,False,True,1,People & Blogs,423,175,20230711,UCYVCKMp_5mPGpWexu_LON2Q,@yimintv,
gPWC4VN_ZJg,False,True,1,Education,304,284,20211211,UCxtsAMYXmB4J_SLT2L9ks0g,@xiaomengdushu,
GpwnniOwjj8,False,True,1,News & Politics,994,14,20210114,UCPwZit_BELww5alwjh_-ijQ,@user-vh5wy7oc4u,
gPX_GjDzAEI,False,True,1,Education,267,2200,20231107,UC8gj5V4pdK3BSQSXwCsJ9iQ,@btcxiaolinzi,
gpZuH_T48UU,False,True,1,Entertainment,623,10,20230709,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gQ6Ma-ZIUiY,False,True,1,Entertainment,161,26,20190223,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
Gq7ocrdPUGU,False,True,1,People & Blogs,420,778,20221128,UCDh9Cn9Cp0HCan6FNk3GZIQ,@mengxiangzhongshu,
Gq-CdwRTj1Q,False,True,1,Howto & Style,534,37255,20210719,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
gqDz1i0w5Ns,False,True,1,Entertainment,1450,6,20230831,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GqfKk_AYWj0,False,True,1,Education,344,2627,20221031,UC8gj5V4pdK3BSQSXwCsJ9iQ,@btcxiaolinzi,
GqGOs7_kD48,False,True,1,Entertainment,417,17,20221028,UCEy6FarqZ5fQEJhwIQH1ENg,@CBCNews8,
GQhhnsE6kpg,False,True,1,Entertainment,795,3,20230508,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gqhmS8wiVSQ,False,True,1,News & Politics,1074,17380,20230218,UCCerg0895HYBJauluk-vWwA,@hgfinance,
gqKpQRW_l-s,False,True,1,Entertainment,507,3,20230505,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gqQKYjZD7Vs,False,True,1,Music,1592,393,20220319,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
GqT35z6BvvM,False,True,1,People & Blogs,321,662,20220730,UCJzKoIoyZnLsw43AQDMhUcQ,@WilliamLC,
gqTydxgdm7Y,False,True,1,Entertainment,611,4,20231101,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gqvBhqhtUy0,False,True,1,People & Blogs,496,22,20220121,UCewm6TyVP2SuEbpVpvU4qsQ,@user-mz3uj8ds5y,
gQWoLDi27aQ,False,True,1,Entertainment,1229,2,20230807,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Gr37naPXyBo,False,True,1,Education,422,33,20220523,UC9D2cr2mpdOBOLN0TVt96Kw,@jiesetingshu,
gR5Ah1bpogU,False,True,1,Education,425,4952,20210307,UCFzR_RtIWRR4VsCoFWlQ3Ww,@agnesjie4061,
gR5NQmOuWwI,False,True,1,Howto & Style,336,6127,20220906,UC_VtX6YxN40oID6T0pbv3Tw,@smart_life001,
GR6CPmMHMBc,False,True,1,People & Blogs,982,9983,20210615,UC4E7AK34EuBxUHR8FFE3FlA,@JUZITALK,
GraffsOE6Aw,False,True,1,Entertainment,689,0,20231117,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GRamq19dC44,False,True,1,Entertainment,173,1855,20220428,UC2lKPPSe7QVZoActPAgEdUA,@TTCOOLTime,
grapVP0OGtg,False,True,1,Music,1903,130,20210819,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
gr_B21OnDt0,False,True,1,Entertainment,1510,10,20230414,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
-GRfkPSZPiw,False,True,1,News & Politics,1812,89624,20220706,UCG6ADYIl4GxaQib1HKIsRNg,@dakang,
grfNKxIdo4g,False,True,1,Music,1807,414,20210525,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
GRhB6KIC69c,False,True,1,People & Blogs,34,7,20230327,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
GrHtYKXxbFw,False,True,1,Music,998,54,20210821,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
GrHvJyOQmsg,False,True,1,People & Blogs,329,203,20230826,UCo5kGCfr2PeEhgD4EHiUN3A,@dishendashi000,
GRJ8Kw1eDAo,False,True,1,Education,2554,3901,20230619,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
Grjt7aUHb64,False,True,1,People & Blogs,202,1644,20220116,UCDAJsFOCzWStByc8lDXWexg,@5sim,
gRMnVtGs6u4,False,True,1,People & Blogs,92,10,20230303,UC4isFl6ehe0kiLXRW269G7w,@OneMinuteMovieReviews_,
GRr661alt-Y,False,True,1,Entertainment,497,1,20230719,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GRRTOXtgrIk,False,True,1,Entertainment,1043,8,20230617,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GruMb5PY57I,False,True,1,Entertainment,1176,0,20231101,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
grvZqc68X0U,False,True,1,Education,2570,2315,20230721,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
Gs6q79eKyME,False,True,1,Entertainment,651,3,20230714,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GS8rHOhsbLM,False,True,1,News & Politics,505,15,20200729,UCq9FF5RYrMCuJhLrL7qwygA,@user-nf5kh3jm3n,
GsBqxTOLhxM,False,True,1,Entertainment,1759,10,20230727,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gSDbAUhzMjs,False,True,1,Music,1727,48,20220313,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
gsGkBMH13cw,False,True,1,Science & Technology,38,3343,20231025,UC2_Hf7lntqDAN0ev0SU8KCg,@luuyc,
GsGwsnf95bk,False,True,1,Education,399,50,20210730,UCP0I69XDgm9ZcW5_Rcs_Iaw,@17.2gether5,
GsKqgSeneec,False,True,1,People & Blogs,74,38,20220715,UC0dunE8fwpxuPqMxQ8EsdJA,@travelismeaningful,
GSmv_TlJx-k,False,True,1,Education,106,10,20230316,UC27QC9T1BCf4mHDK8lohE-Q,@oscarliu888,
gsn2px27_jg,False,True,1,Education,615,12999,20230813,UCH2wf1hOp5aPtncInRlejdA,@topchan1298,
GSnpIGQL15o,False,True,1,People & Blogs,602,693,20210122,UCncD8I8sY4WA7v1EFlDUFgg,@djljonathanlim,
gsOLZD5JrWo,False,True,1,News & Politics,1538,47928,20210527,UCG6ADYIl4GxaQib1HKIsRNg,@dakang,
GsQafHG0y20,False,True,1,People & Blogs,858,785,20220426,UCb9LSg85fZUQyF_TH5qAXng,@jobs01,
gSSJVNuBYxY,False,True,1,Entertainment,1114,7,20230902,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GsStPGreQYg,False,True,1,Howto & Style,59,27826,20220101,UCVPAWHP3bQygO_VPegNyA0g,@user-un3jh8gl9i,
gstrb-T7fRo,False,True,1,Film & Animation,63,2352,20201206,UC6WWS0uSg4oca-vSVbTJz1w,@gagaoolala-2802,
GSu6MLUW5Qg,False,True,1,Pets & Animals,479,987,20200701,UCMCt_WrrQud31aGAFgaGfGQ,@rvtDaZhuZi,
GsvqbpV4rG0,False,True,1,People & Blogs,619,614,20221209,UC8rPFEdjN5MwROYmVLlawmg,@BitHunter,
gSVWZQt9sak,False,True,1,Howto & Style,35,956,20211231,UCVPAWHP3bQygO_VPegNyA0g,@user-un3jh8gl9i,
gSw-MIL9e-c,False,True,1,People & Blogs,45,19,20211124,UCANfTX37F74nZvairIiW3HQ,@furtunatushan7762,
gsXfvbT4s5w,False,True,1,Entertainment,339,719,20221025,UCEy6FarqZ5fQEJhwIQH1ENg,@CBCNews8,
GSYjn8CLr88,False,True,1,Entertainment,1130,20,20230706,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gSZ7tsUP_YM,False,True,1,Howto & Style,239,14694,20210607,UCfgTIqakyi5NvCxC0mNnMjw,@CathyXuRealty,
GT1cbd-NVow,False,True,1,Science & Technology,201,554,20221117,UCw7m7JkmxbBsag-AlzQ3QYQ,@jenny-smart-home,
GTArqTA6-_Y,False,True,1,People & Blogs,219,89,20230515,UCRnqr66ZVHh0sSvBQxEvi7w,@humetrics4085,
gtbkK3qz100,False,True,1,Entertainment,1545,33,20230418,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GteWolxBPjc,False,True,1,Education,28,82,20230415,UCCQmKxqC9h8OknMgw4_Jsqw,@RichardChineseLanguage,
GTFUCGZGz1M,False,True,1,People & Blogs,799,287,20231105,UC8lOqivoCVxw1egipfdD_mg,@InvestmentPlayer,
gtJafxMcSCA,False,True,1,Education,359,152,20200422,UCXTqdVMU3G2KUL84dNmsrpw,@user-xi9ft6lm2n,
gTkSER-GmU0,False,True,1,Gaming,218,2537,20211204,UCBbIreHcc1qQppS-rPVUPoA,@DinoBrothersStudio,
gtohpVPMt30,False,True,1,Science & Technology,130,2,20230321,UCkG8ROtb6aVAeiLyRodQvYw,@fly773,
GTPPFo3D5hI,False,True,1,Entertainment,361,3653,20210210,UCch71uM1HNf-aGQE2_EhuEw,@user-fs8wn6wf5k,
-GtRj4yeNho,False,True,1,Howto & Style,448,1656,20221023,UCn76JIpQ-29EKoDhOPAYIwA,@MintyMinnie,
GTsI9y6DDTo,False,True,1,Entertainment,701,3,20230615,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GTvrCmNSKh4,False,True,1,News & Politics,945,1280,20220706,UCm5e_lNJo8-t_cZmF7qMRRQ,@usrealestate,
GU23j_53Dec,False,True,1,Entertainment,580,14,20230506,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Gu3KLb4D56c,False,True,1,Science & Technology,429,3,20200330,UCpKQ8NCaCnEHqTKEygEWLiA,@user-pg2gn8jr4e,
gU9msBPV0c4,False,True,1,Entertainment,1276,7,20230530,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gU_ApCJpRgA,False,True,1,Gaming,12,159504,20230120,UCe0J0Icrv2hGsyWWioBuStg,@BBCC,
gUfiQ1x09hg,False,True,1,People & Blogs,648,756,20200518,UCZqs2JIOcRxIPS7nw3FCUww,@nerdysophia5772,
gUj_2SddLys,False,True,1,Howto & Style,291,5217,20220221,UC_VtX6YxN40oID6T0pbv3Tw,@smart_life001,
gUJcovsoIGo,False,True,1,Entertainment,1001,0,20231108,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Gujh5jB_Xqc,False,True,1,News & Politics,927,14339,20230328,UCCerg0895HYBJauluk-vWwA,@hgfinance,
gumoZ1z3HDQ,False,True,1,People & Blogs,952,2707,20200929,UC4jQe2g0qRuBY375Szw7tuQ,@futurewalker,
GuQkOhEgt2c,False,True,1,Entertainment,514,6,20231003,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
guXAGI8iEUE,False,True,1,News & Politics,1388,59499,20220106,UCG6ADYIl4GxaQib1HKIsRNg,@dakang,
guY_mhJhpZE,False,True,1,Film & Animation,247,425,20230905,UCDMlKNrxXqZ2uBvwXz-ISAg,@blueberrytheater,
GuzYq16zmfY,False,True,1,Entertainment,131,345,20190220,UCAP-1XJkM5vjLU6sDPjxwEg,@wpaterson,
Gv1koKlXUCo,False,True,1,People & Blogs,778,46926,20230224,UCKVO0GNQ1f3Wzhn4BuZ0rdQ,@TangJingYuan,
gV4yyUxCSAw,False,True,1,News & Politics,105,269,20220311,UCw2AVid5qvKJxg1auni6DKw,@westcacanada,
G_V53wETxM0,False,True,1,Travel & Events,467,2701,20201211,UC2Y4jkotWgugZsCJWbNAfZQ,@wilang-explorer,
GV5nb2fSxuE,False,True,1,Entertainment,551,5,20230420,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Gv7Y4hKmAkA,False,True,1,People & Blogs,140,39,20220126,UCBw0Qy5hQJJ5Fw3xHA6mmhw,@Fincrew,
gv9-luZn2Nk,False,True,1,Music,1628,394,20220325,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
GvaRUerxBY0,False,True,1,Entertainment,403,17,20230405,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
Gvfs2iSZaXc,False,True,1,Education,986,4005,20211107,UCdDsLvhVwptyI195yU-fOkQ,@MythLifeinUK,
gVlEOxJKSOc,False,True,1,News & Politics,564,1085,20220921,UC7tRNNkGgmiPxlNZkh3qEyw,@nppngn,
gvLNUAPZOQw,False,True,1,Gaming,1160,65303,20220310,UC-bok3D94D4yAiUKzOCF3LQ,@DongYT,
gvoWde8fSmk,False,True,1,Entertainment,1235,8,20230905,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gVP6quEAeZw,False,True,1,Entertainment,761,6,20231110,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gVPNsrhjruI,False,True,1,Education,39,27,20210823,UCgzL6Ym5tIUP8N6WREhVwPA,@sawwanchan4601,
GVQAvFAYKg8,False,True,1,People & Blogs,544,18457,20210511,UCncD8I8sY4WA7v1EFlDUFgg,@djljonathanlim,
GVrpgiZNHjE,False,True,1,Music,1222,58,20210426,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
gvTC4ny-mzQ,False,True,1,Music,1605,149,20220924,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
gvXrnwvA2_4,False,True,1,Travel & Events,606,650,20231025,UCs7elJEjfHfLUEZ7HUbUlUw,@wallsttv,
gW_25tE5jxE,False,True,1,Education,5198,21485,20230614,UChi_A1FIpTTnANBWgko3PoQ,@josephstorehouses,
GW3H0ZYL76k,False,True,1,People & Blogs,333,298,20210621,UCp1pSQG7nmU58qzQ-IJ2ENA,@cissyma-8111,
G_w74w3UZ3s,False,True,1,Entertainment,1307,2,20230915,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GWBooTsX3TU,False,True,1,Entertainment,671,1,20230717,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GWCiethXRZQ,False,True,1,Entertainment,469,2,20231117,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GWFTURNh04c,False,True,1,Entertainment,450,1392,20210310,UCch71uM1HNf-aGQE2_EhuEw,@user-fs8wn6wf5k,
gWhVHXOYy_Q,False,True,1,Music,1161,123,20220828,UCLHSemdIeKej7Q-rkxIexmQ,@FM-eb3tj,
gWi5ev-Z4Lc,False,True,1,Howto & Style,31,794,20211127,UCVPAWHP3bQygO_VPegNyA0g,@user-un3jh8gl9i,
GWJC-o4o1nM,False,True,1,Education,255,1009,20230307,UC8gj5V4pdK3BSQSXwCsJ9iQ,@btcxiaolinzi,
GwJeRGc53IQ,False,True,1,People & Blogs,24,405,20230422,UC6CzZpGR5VXodms9pOZSQGQ,@yitianyicanduanshi,
GwJEvVB0Fwc,False,True,1,Sports,40,2006,20230419,UCcZUPXIBZdSH4uhtRGYq-Hg,@hbw3585,
GwJMPNK9nN4,False,True,1,People & Blogs,475,2,20220516,UCAeWE7K7fbhzx56EIIAUZ0w,@user-im4uh3wg6k,
gwkEnxoB8Qc,False,True,1,Entertainment,685,11,20230726,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
gwM47_5T56A,False,True,1,Travel & Events,105,229,20150211,UCaCsAvWLP7QWUMb1_xI-EWg,@Miramartravel,
gWmy1QAjJv0,False,True,1,Entertainment,2817,17,20230504,UCAKQE1RY4dg5UwmMCk6zbkQ,@milomilo-333,
GWoLESv5ths,False,True,1,Entertainment,1314,3149,20220302,UCkoVnTbzftGdIu7q_i5KCyw,@ghosttale,
gwprVcAvzRY,False,True,1,Gaming,499,2056,20230203,UCYD8KiYJgcSVbETKnR4XzWQ,@XGOD-GAME,
gWPz7mpZu2o,False,True,1,People & Blogs,753,499,20210329,UCP2maFmTt9zBjod2W_NRzsw,@laoxutouzi,
